windchill,datetime,conditions,events,precip,gustspeed,windspeed,winddir,visibility,pressure,humidity,dewpoint,heatindex,temp,time,date
,2010-10-10T01:00:00Z,scattered clouds,,n/a,,19.6,east,5.6,29.68,94,69.8,,71.6,1:00 AM,10-10-2010
,2010-10-10T00:30:00Z,scattered clouds,,n/a,,19.6,east,5.6,29.68,94,69.8,,71.6,12:30 AM,10-10-2010
,2010-10-10T00:00:00Z,scattered clouds,,n/a,,18.4,east,5.6,29.71,94,69.8,,71.6,12:00 AM,10-10-2010
,2010-10-11T02:00:00Z,partly cloudy,,-,,5.8,nnw,19,29.45,69,54,,62,2:00 AM,11-10-2010
,2010-10-11T01:30:00Z,scattered clouds,,n/a,,4.6,wsw,6.2,29.44,88,59,,62.6,1:30 AM,11-10-2010
,2010-10-11T01:00:00Z,scattered clouds,,n/a,,3.5,west,6.2,29.44,88,59,,62.6,1:00 AM,11-10-2010
,2010-10-11T00:30:00Z,scattered clouds,,n/a,,3.5,wsw,6.2,29.44,88,59,,62.6,12:30 AM,11-10-2010
,2010-10-11T00:00:00Z,scattered clouds,,n/a,,6.9,wnw,6.2,29.44,83,59,,64.4,12:00 AM,11-10-2010
,2010-10-12T02:00:00Z,rain,rain,-,,15,nne,6,29.63,81,59,,63,2:00 AM,12-10-2010
,2010-10-12T01:30:00Z,rain showers,rain,n/a,,24.2,ne,2.5,29.62,94,62.6,,64.4,1:30 AM,12-10-2010
,2010-10-12T01:00:00Z,rain showers,rain,n/a,,23,ene,2.5,29.62,94,62.6,,64.4,1:00 AM,12-10-2010
,2010-10-12T00:30:00Z,rain,rain,n/a,,16.1,ene,3.7,29.65,94,62.6,,64.4,12:30 AM,12-10-2010
,2010-10-12T00:00:00Z,rain showers,rain,n/a,,21.9,ene,3.1,29.65,94,62.6,,64.4,12:00 AM,12-10-2010
,2010-10-13T02:00:00Z,clear,,-,,18.4,ne,19,,,,,,2:00 AM,13-10-2010
,2010-10-13T01:30:00Z,scattered clouds,,n/a,39.1,24.2,ne,6.2,29.59,68,53.6,,64.4,1:30 AM,13-10-2010
,2010-10-13T01:00:00Z,drizzle,,n/a,,21.9,ne,6.2,29.59,68,53.6,,64.4,1:00 AM,13-10-2010
,2010-10-13T00:30:00Z,scattered clouds,,n/a,34.5,21.9,ne,6.2,29.59,68,53.6,,64.4,12:30 AM,13-10-2010
,2010-10-13T00:00:00Z,light rain,rain,n/a,,19.6,ne,6.2,29.59,68,53.6,,64.4,12:00 AM,13-10-2010
,2010-10-14T02:00:00Z,partly cloudy,,-,,4.6,east,9,29.87,76,56,,62,2:00 AM,14-10-2010
,2010-10-14T01:30:00Z,scattered clouds,,n/a,,3.5,east,6.2,29.86,88,59,,62.6,1:30 AM,14-10-2010
,2010-10-14T01:00:00Z,drizzle,,n/a,,3.5,ene,6.2,29.86,88,59,,62.6,1:00 AM,14-10-2010
,2010-10-14T00:30:00Z,drizzle,,n/a,,2.3,variable,6.2,29.86,88,59,,62.6,12:30 AM,14-10-2010
,2010-10-14T00:00:00Z,rain,rain,n/a,,3.5,nnw,6.2,29.86,88,59,,62.6,12:00 AM,14-10-2010
,2010-10-15T02:00:00Z,scattered clouds,,-,,8.1,north,7,29.88,71,48,,55,2:00 AM,15-10-2010
,2010-10-15T01:30:00Z,partly cloudy,,n/a,,9.2,north,6.2,29.86,82,51.8,,57.2,1:30 AM,15-10-2010
,2010-10-15T01:00:00Z,partly cloudy,,n/a,,9.2,north,6.2,29.86,82,51.8,,57.2,1:00 AM,15-10-2010
,2010-10-15T00:30:00Z,partly cloudy,,n/a,,5.8,wnw,6.2,29.89,88,53.6,,57.2,12:30 AM,15-10-2010
,2010-10-15T00:00:00Z,partly cloudy,,n/a,,4.6,nw,6.2,29.89,82,53.6,,59,12:00 AM,15-10-2010
,2010-10-16T02:00:00Z,,,-,,9.2,north,7,29.87,65,45,,53,2:00 AM,16-10-2010
,2010-10-16T01:30:00Z,clear,,n/a,,10.4,nnw,,29.86,82,50,,55.4,1:30 AM,16-10-2010
,2010-10-16T01:00:00Z,clear,,n/a,,9.2,nnw,,29.86,82,50,,55.4,1:00 AM,16-10-2010
,2010-10-16T00:30:00Z,clear,,n/a,,8.1,nnw,,29.86,82,50,,55.4,12:30 AM,16-10-2010
,2010-10-16T00:00:00Z,clear,,n/a,,9.2,nnw,,29.86,82,50,,55.4,12:00 AM,16-10-2010
,2010-10-17T02:00:00Z,mist,,-,,9.2,north,4,29.9,69,46,,53,2:00 AM,17-10-2010
,2010-10-17T01:30:00Z,partly cloudy,,n/a,,10.4,nnw,5,29.89,82,50,,55.4,1:30 AM,17-10-2010
,2010-10-17T01:00:00Z,partly cloudy,,n/a,,10.4,nnw,5,29.89,82,50,,55.4,1:00 AM,17-10-2010
,2010-10-17T00:30:00Z,partly cloudy,,n/a,,10.4,nnw,5,29.89,82,50,,55.4,12:30 AM,17-10-2010
,2010-10-17T00:00:00Z,partly cloudy,,n/a,,6.9,north,5,29.89,82,50,,55.4,12:00 AM,17-10-2010
,2010-10-18T02:00:00Z,,,-,,6.9,nnw,19,29.99,40,32,,49,2:00 AM,18-10-2010
,2010-10-18T01:30:00Z,clear,,n/a,,6.9,nnw,,29.98,58,37.4,,51.8,1:30 AM,18-10-2010
,2010-10-18T01:00:00Z,clear,,n/a,,3.5,nw,,29.98,58,39.2,,53.6,1:00 AM,18-10-2010
,2010-10-18T00:30:00Z,clear,,n/a,,4.6,nw,,29.98,58,39.2,,53.6,12:30 AM,18-10-2010
,2010-10-18T00:00:00Z,partly cloudy,,n/a,,5.8,nw,6.2,29.98,67,42.8,,53.6,12:00 AM,18-10-2010
,2010-10-19T02:00:00Z,,,-,,10.4,north,19,30.02,45,34,,49,2:00 AM,19-10-2010
,2010-10-19T01:30:00Z,clear,,n/a,,10.4,nnw,,30.01,71,42.8,,51.8,1:30 AM,19-10-2010
,2010-10-19T01:00:00Z,clear,,n/a,,9.2,nnw,,30.01,76,44.6,,51.8,1:00 AM,19-10-2010
,2010-10-19T00:30:00Z,clear,,n/a,,9.2,nnw,,30.04,72,44.6,,53.6,12:30 AM,19-10-2010
,2010-10-19T00:00:00Z,clear,,n/a,,11.5,nnw,,30.04,63,42.8,,55.4,12:00 AM,19-10-2010
,2010-10-20T02:00:00Z,clear,,-,,11.5,north,12,30,55,37,,48,2:00 AM,20-10-2010
,2010-10-20T01:30:00Z,clear,,n/a,,10.4,nnw,,30.01,76,42.8,,50,1:30 AM,20-10-2010
,2010-10-20T01:00:00Z,clear,,n/a,,10.4,nnw,,30.01,76,42.8,,50,1:00 AM,20-10-2010
,2010-10-20T00:30:00Z,clear,,n/a,,9.2,nnw,,30.01,71,42.8,,51.8,12:30 AM,20-10-2010
,2010-10-20T00:00:00Z,clear,,n/a,,9.2,nnw,,30.01,71,42.8,,51.8,12:00 AM,20-10-2010
,2010-10-21T02:00:00Z,scattered clouds,,-,,10.4,north,10,30.16,60,45,,55,2:00 AM,21-10-2010
,2010-10-21T01:00:00Z,scattered clouds,,n/a,,6.9,nnw,6.2,30.15,82,50,,55.4,1:00 AM,21-10-2010
,2010-10-21T00:30:00Z,scattered clouds,,n/a,,6.9,nnw,6.2,30.15,82,51.8,,57.2,12:30 AM,21-10-2010
,2010-10-21T00:00:00Z,scattered clouds,,n/a,,5.8,nnw,6.2,30.15,82,51.8,,57.2,12:00 AM,21-10-2010
,2010-10-22T02:00:00Z,scattered clouds,,-,,5.8,north,11,30.21,74,48,,54,2:00 AM,22-10-2010
,2010-10-22T01:30:00Z,scattered clouds,,n/a,,8.1,nnw,6.2,30.21,94,53.6,,55.4,1:30 AM,22-10-2010
,2010-10-22T01:00:00Z,scattered clouds,,n/a,,8.1,nnw,6.2,30.21,94,53.6,,55.4,1:00 AM,22-10-2010
,2010-10-22T00:30:00Z,partly cloudy,,n/a,,9.2,nnw,6.2,30.21,94,53.6,,55.4,12:30 AM,22-10-2010
,2010-10-22T00:00:00Z,partly cloudy,,n/a,,9.2,nnw,6.2,30.21,94,53.6,,55.4,12:00 AM,22-10-2010
,2010-10-23T02:00:00Z,,,-,,6.9,north,6,30.12,72,51,,58,2:00 AM,23-10-2010
,2010-10-23T01:30:00Z,scattered clouds,,n/a,,8.1,nnw,6.2,30.12,94,55.4,,57.2,1:30 AM,23-10-2010
,2010-10-23T01:00:00Z,scattered clouds,,n/a,,8.1,nnw,6.2,30.12,88,55.4,,59,1:00 AM,23-10-2010
,2010-10-23T00:30:00Z,scattered clouds,,n/a,,8.1,nnw,6.2,30.12,88,55.4,,59,12:30 AM,23-10-2010
,2010-10-23T00:00:00Z,partly cloudy,,n/a,,8.1,north,6.2,30.12,88,55.4,,59,12:00 AM,23-10-2010
,2010-10-24T02:00:00Z,scattered clouds,,-,,2.3,north,6,30.02,78,53,,58,2:00 AM,24-10-2010
,2010-10-24T01:30:00Z,scattered clouds,,n/a,,5.8,nnw,6.2,30.01,94,57.2,,59,1:30 AM,24-10-2010
,2010-10-24T01:00:00Z,scattered clouds,,n/a,,3.5,north,6.2,30.01,88,57.2,,60.8,1:00 AM,24-10-2010
,2010-10-24T00:30:00Z,scattered clouds,,n/a,,4.6,nnw,6.2,30.04,88,57.2,,60.8,12:30 AM,24-10-2010
,2010-10-24T00:00:00Z,scattered clouds,,n/a,,5.8,nnw,6.2,30.04,88,57.2,,60.8,12:00 AM,24-10-2010
,2010-10-25T02:00:00Z,scattered clouds,,-,,11.5,nw,19,29.8,46,45,,60,2:00 AM,25-10-2010
,2010-10-25T01:30:00Z,partly cloudy,,n/a,,12.7,nw,6.2,29.8,63,50,,62.6,1:30 AM,25-10-2010
,2010-10-25T01:00:00Z,partly cloudy,,n/a,,10.4,west,6.2,29.77,63,50,,62.6,1:00 AM,25-10-2010
,2010-10-25T00:30:00Z,partly cloudy,,n/a,,8.1,west,6.2,29.77,63,50,,62.6,12:30 AM,25-10-2010
,2010-10-25T00:00:00Z,partly cloudy,,n/a,,11.5,west,6.2,29.77,59,50,,64.4,12:00 AM,25-10-2010
,2010-10-26T02:00:00Z,,,-,,10.4,nw,19,30.01,12,15,,52,2:00 AM,26-10-2010
,2010-10-26T01:30:00Z,partly cloudy,,n/a,,6.9,nw,6.2,30.01,28,21.2,,53.6,1:30 AM,26-10-2010
,2010-10-26T01:00:00Z,partly cloudy,,n/a,,6.9,nw,6.2,30.01,30,21.2,,51.8,1:00 AM,26-10-2010
,2010-10-26T00:30:00Z,partly cloudy,,n/a,,4.6,wsw,6.2,30.01,30,21.2,,51.8,12:30 AM,26-10-2010
,2010-10-26T00:00:00Z,partly cloudy,,n/a,,4.6,wsw,6.2,30.01,30,23,,53.6,12:00 AM,26-10-2010
,2010-10-27T02:00:00Z,,,-,,12.7,north,16,30.28,45,33,,47,2:00 AM,27-10-2010
,2010-10-27T01:30:00Z,clear,,n/a,,12.7,nnw,,30.27,66,39.2,,50,1:30 AM,27-10-2010
,2010-10-27T01:00:00Z,clear,,n/a,,11.5,nnw,,30.27,62,37.4,,50,1:00 AM,27-10-2010
,2010-10-27T00:30:00Z,clear,,n/a,,11.5,nnw,,30.27,66,39.2,,50,12:30 AM,27-10-2010
,2010-10-27T00:00:00Z,clear,,n/a,,9.2,nnw,,30.27,66,39.2,,50,12:00 AM,27-10-2010
,2010-10-28T02:00:00Z,,,-,,12.7,north,11,30.24,39,35,,52,2:00 AM,28-10-2010
,2010-10-28T01:30:00Z,clear,,n/a,,5.8,nw,,30.24,62,41,,53.6,1:30 AM,28-10-2010
,2010-10-28T01:00:00Z,clear,,n/a,,10.4,nnw,,30.24,62,41,,53.6,1:00 AM,28-10-2010
,2010-10-28T00:30:00Z,clear,,n/a,,6.9,nnw,,30.24,67,42.8,,53.6,12:30 AM,28-10-2010
,2010-10-28T00:00:00Z,clear,,n/a,,8.1,nw,,30.24,67,42.8,,53.6,12:00 AM,28-10-2010
,2010-10-29T02:00:00Z,,,-,,11.5,north,9,30.14,58,41,,51,2:00 AM,29-10-2010
,2010-10-29T01:30:00Z,clear,,n/a,,9.2,nnw,,30.12,72,44.6,,53.6,1:30 AM,29-10-2010
,2010-10-29T01:00:00Z,clear,,n/a,,8.1,nw,,30.15,82,46.4,,51.8,1:00 AM,29-10-2010
,2010-10-29T00:30:00Z,clear,,n/a,,5.8,wnw,,30.15,77,46.4,,53.6,12:30 AM,29-10-2010
,2010-10-29T00:00:00Z,clear,,n/a,,10.4,nw,,30.15,77,46.4,,53.6,12:00 AM,29-10-2010
,2010-10-30T20:00:00Z,scattered clouds,,-,,11.5,sw,19,29.72,39,44,,63,8:00 PM,30-10-2010
,2010-10-30T14:00:00Z,scattered clouds,,-,,13.8,sw,19,29.76,31,45,,69,2:00 PM,30-10-2010
,2010-10-30T08:00:00Z,scattered clouds,,-,,9.2,north,8,29.79,77,53,,58,8:00 AM,30-10-2010
,2010-10-31T02:00:00Z,scattered clouds,,-,,21.9,sw,16,29.64,57,52,,63,2:00 AM,31-10-2010
,2010-10-31T01:30:00Z,partly cloudy,,n/a,,16.1,sw,6.2,29.62,77,55.4,,62.6,1:30 AM,31-10-2010
,2010-10-31T01:00:00Z,light rain,rain,n/a,,17.3,wsw,6.2,29.65,82,55.4,,60.8,1:00 AM,31-10-2010
,2010-10-31T00:30:00Z,light rain,rain,n/a,33.4,21.9,sw,6.2,29.65,72,53.6,,62.6,12:30 AM,31-10-2010
,2010-10-31T00:00:00Z,partly cloudy,,n/a,,19.6,wsw,6.2,29.65,64,51.8,,64.4,12:00 AM,31-10-2010
,2010-11-01T01:00:00Z,scattered clouds,,-,,9.2,nnw,14,29.59,55,42,,54,1:00 AM,01-11-2010
,2010-11-01T00:30:00Z,partly cloudy,,n/a,,11.5,nnw,6.2,29.56,77,48.2,,55.4,12:30 AM,01-11-2010
,2010-11-01T00:00:00Z,partly cloudy,,n/a,,9.2,nw,6.2,29.56,72,46.4,,55.4,12:00 AM,01-11-2010
,2010-11-02T01:00:00Z,scattered clouds,,-,,8.1,north,15,29.87,67,48,,56,1:00 AM,02-11-2010
,2010-11-02T00:30:00Z,partly cloudy,,n/a,,5.8,nw,6.2,29.86,82,51.8,,57.2,12:30 AM,02-11-2010
,2010-11-02T00:00:00Z,partly cloudy,,n/a,,5.8,nw,6.2,29.86,82,51.8,,57.2,12:00 AM,02-11-2010
,2010-11-03T01:00:00Z,scattered clouds,,-,,11.5,nnw,16,30.09,57,43,,54,1:00 AM,03-11-2010
,2010-11-03T00:30:00Z,partly cloudy,,n/a,,8.1,north,6.2,30.06,77,50,,57.2,12:30 AM,03-11-2010
,2010-11-03T00:00:00Z,partly cloudy,,n/a,,10.4,nw,6.2,30.06,82,50,,55.4,12:00 AM,03-11-2010
,2010-11-04T07:00:00Z,scattered clouds,,-,,15,north,10,30.35,63,44,,53,7:00 AM,04-11-2010
,2010-11-04T06:30:00Z,partly cloudy,,n/a,,12.7,nnw,6.2,30.33,82,48.2,,53.6,6:30 AM,04-11-2010
,2010-11-04T06:00:00Z,partly cloudy,,n/a,,16.1,nnw,6.2,30.33,82,48.2,,53.6,6:00 AM,04-11-2010
,2010-11-04T05:30:00Z,partly cloudy,,n/a,,11.5,north,6.2,30.33,82,48.2,,53.6,5:30 AM,04-11-2010
,2010-11-04T05:00:00Z,partly cloudy,,n/a,,15,nnw,6.2,30.33,77,48.2,,55.4,5:00 AM,04-11-2010
,2010-11-04T04:30:00Z,partly cloudy,,n/a,,15,nnw,6.2,30.33,77,48.2,,55.4,4:30 AM,04-11-2010
,2010-11-04T04:00:00Z,partly cloudy,,n/a,,11.5,nnw,6.2,30.3,82,48.2,,53.6,4:00 AM,04-11-2010
,2010-11-04T03:30:00Z,partly cloudy,,n/a,,9.2,nnw,6.2,30.3,77,48.2,,55.4,3:30 AM,04-11-2010
,2010-11-04T03:00:00Z,partly cloudy,,n/a,,12.7,north,6.2,30.33,82,50,,55.4,3:00 AM,04-11-2010
,2010-11-04T02:30:00Z,clear,,n/a,,11.5,nnw,,30.3,82,50,,55.4,2:30 AM,04-11-2010
,2010-11-04T02:00:00Z,clear,,n/a,,12.7,nnw,,30.3,82,50,,55.4,2:00 AM,04-11-2010
,2010-11-04T01:30:00Z,clear,,n/a,,12.7,nnw,,30.3,77,50,,57.2,1:30 AM,04-11-2010
,2010-11-04T01:00:00Z,clear,,n/a,,10.4,nnw,,30.3,77,50,,57.2,1:00 AM,04-11-2010
,2010-11-04T00:30:00Z,clear,,n/a,,9.2,nnw,,30.3,77,50,,57.2,12:30 AM,04-11-2010
,2010-11-04T00:00:00Z,partly cloudy,,n/a,,8.1,nnw,6.2,30.3,77,50,,57.2,12:00 AM,04-11-2010
,2010-11-05T01:00:00Z,scattered clouds,,-,,9.2,north,9,30.4,72,51,,57,1:00 AM,05-11-2010
,2010-11-05T00:30:00Z,clear,,n/a,,9.2,nnw,,30.39,82,53.6,,59,12:30 AM,05-11-2010
,2010-11-05T00:00:00Z,clear,,n/a,,8.1,nnw,,30.39,88,53.6,,57.2,12:00 AM,05-11-2010
,2010-11-06T01:00:00Z,,,-,,8.1,north,8,30.33,77,49,,54,1:00 AM,06-11-2010
,2010-11-06T00:30:00Z,clear,,n/a,,10.4,nnw,,30.33,94,53.6,,55.4,12:30 AM,06-11-2010
,2010-11-06T00:00:00Z,clear,,n/a,,9.2,nnw,,30.33,94,53.6,,55.4,12:00 AM,06-11-2010
,2010-11-07T01:00:00Z,scattered clouds,,-,,2.3,north,6,29.95,73,48,,54,1:00 AM,07-11-2010
,2010-11-07T00:30:00Z,partly cloudy,,n/a,,5.8,nnw,6.2,29.95,88,51.8,,55.4,12:30 AM,07-11-2010
,2010-11-07T00:00:00Z,partly cloudy,,n/a,,5.8,nw,6.2,29.98,94,53.6,,55.4,12:00 AM,07-11-2010
,2010-11-08T01:00:00Z,scattered clouds,,-,,10.4,north,12,29.62,35,33,,53,1:00 AM,08-11-2010
,2010-11-08T00:30:00Z,partly cloudy,,n/a,,6.9,north,6.2,29.62,58,39.2,,53.6,12:30 AM,08-11-2010
,2010-11-08T00:00:00Z,partly cloudy,,n/a,,4.6,nnw,6.2,29.62,58,41,,55.4,12:00 AM,08-11-2010
,2010-11-09T01:00:00Z,partly cloudy,,-,,6.9,nnw,19,29.13,56,40,,51,1:00 AM,09-11-2010
,2010-11-09T00:30:00Z,partly cloudy,,n/a,,9.2,wnw,6.2,29.12,76,44.6,,51.8,12:30 AM,09-11-2010
,2010-11-09T00:00:00Z,partly cloudy,,n/a,25.3,8.1,variable,6.2,29.12,72,44.6,,53.6,12:00 AM,09-11-2010
,2010-11-10T01:00:00Z,scattered clouds,,-,,4.6,wsw,19,29.25,25,32,,58,1:00 AM,10-11-2010
,2010-11-10T00:30:00Z,partly cloudy,,n/a,,10.4,wsw,6.2,29.24,42,35.6,,59,12:30 AM,10-11-2010
,2010-11-10T00:00:00Z,partly cloudy,,n/a,,13.8,wsw,6.2,29.21,42,35.6,,59,12:00 AM,10-11-2010
,2010-11-11T07:00:00Z,scattered clouds,,-,,10.4,nnw,19,30.03,52,32,,44,7:00 AM,11-11-2010
,2010-11-11T06:30:00Z,partly cloudy,,n/a,,11.5,nnw,6.2,30.01,71,37.4,,46.4,6:30 AM,11-11-2010
,2010-11-11T06:00:00Z,partly cloudy,,n/a,,10.4,nnw,6.2,30.01,71,37.4,,46.4,6:00 AM,11-11-2010
,2010-11-11T05:30:00Z,partly cloudy,,n/a,,11.5,nnw,6.2,30.01,66,37.4,,48.2,5:30 AM,11-11-2010
,2010-11-11T05:00:00Z,partly cloudy,,n/a,,9.2,nnw,6.2,29.98,66,37.4,,48.2,5:00 AM,11-11-2010
,2010-11-11T04:00:00Z,partly cloudy,,n/a,,9.2,nnw,6.2,29.95,66,37.4,,48.2,4:00 AM,11-11-2010
,2010-11-11T03:30:00Z,partly cloudy,,n/a,,10.4,nnw,6.2,29.95,62,37.4,,50,3:30 AM,11-11-2010
,2010-11-11T03:00:00Z,partly cloudy,,n/a,,11.5,nnw,6.2,29.95,62,37.4,,50,3:00 AM,11-11-2010
,2010-11-11T02:30:00Z,partly cloudy,,n/a,,11.5,nnw,6.2,29.92,66,39.2,,50,2:30 AM,11-11-2010
,2010-11-11T02:00:00Z,partly cloudy,,n/a,,11.5,nnw,6.2,29.92,66,39.2,,50,2:00 AM,11-11-2010
,2010-11-11T01:30:00Z,partly cloudy,,n/a,,11.5,nnw,6.2,29.92,62,39.2,,51.8,1:30 AM,11-11-2010
,2010-11-11T01:00:00Z,partly cloudy,,n/a,,10.4,north,6.2,29.89,58,39.2,,53.6,1:00 AM,11-11-2010
,2010-11-11T00:30:00Z,partly cloudy,,n/a,,8.1,nnw,6.2,29.89,62,39.2,,51.8,12:30 AM,11-11-2010
,2010-11-11T00:00:00Z,partly cloudy,,n/a,,10.4,nnw,6.2,29.86,58,39.2,,53.6,12:00 AM,11-11-2010
,2010-11-12T01:00:00Z,partly cloudy,,-,,4.6,nnw,12,30.11,49,36,,50,1:00 AM,12-11-2010
,2010-11-12T00:30:00Z,clear,,n/a,,6.9,wsw,,30.09,62,41,,53.6,12:30 AM,12-11-2010
,2010-11-12T00:00:00Z,clear,,n/a,,3.5,west,,30.09,62,41,,53.6,12:00 AM,12-11-2010
,2010-11-13T01:00:00Z,,,-,,10.4,north,12,30.02,67,45,,53,1:00 AM,13-11-2010
,2010-11-13T00:30:00Z,clear,,n/a,,11.5,nnw,,30.01,77,50,,57.2,12:30 AM,13-11-2010
,2010-11-13T00:00:00Z,clear,,n/a,,4.6,nnw,,30.04,77,50,,57.2,12:00 AM,13-11-2010
,2010-11-14T01:00:00Z,clear,,-,,,calm,8,29.79,70,47,,54,1:00 AM,14-11-2010
,2010-11-14T00:30:00Z,clear,,n/a,,3.5,nw,,29.77,88,51.8,,55.4,12:30 AM,14-11-2010
,2010-11-14T00:00:00Z,clear,,n/a,,5.8,west,,29.8,94,53.6,,55.4,12:00 AM,14-11-2010
,2010-11-15T07:00:00Z,overcast,,-,,5.8,nnw,16,29.81,64,46,,55,7:00 AM,15-11-2010
,2010-11-15T06:30:00Z,scattered clouds,,n/a,,2.3,variable,6.2,29.8,88,51.8,,55.4,6:30 AM,15-11-2010
,2010-11-15T06:00:00Z,scattered clouds,,n/a,,6.9,nnw,6.2,29.77,82,51.8,,57.2,6:00 AM,15-11-2010
,2010-11-15T05:30:00Z,drizzle,,n/a,,3.5,nnw,6.2,29.77,82,51.8,,57.2,5:30 AM,15-11-2010
,2010-11-15T05:00:00Z,drizzle,,n/a,,6.9,nnw,6.2,29.77,88,51.8,,55.4,5:00 AM,15-11-2010
,2010-11-15T04:30:00Z,drizzle,,n/a,,4.6,nnw,6.2,29.74,88,51.8,,55.4,4:30 AM,15-11-2010
,2010-11-15T04:00:00Z,scattered clouds,,n/a,,5.8,nw,6.2,29.77,88,51.8,,55.4,4:00 AM,15-11-2010
,2010-11-15T03:30:00Z,partly cloudy,,n/a,,4.6,nnw,6.2,29.77,94,53.6,,55.4,3:30 AM,15-11-2010
,2010-11-15T03:00:00Z,partly cloudy,,n/a,,5.8,north,6.2,29.77,94,53.6,,55.4,3:00 AM,15-11-2010
,2010-11-15T02:30:00Z,partly cloudy,,n/a,,5.8,nnw,6.2,29.77,88,51.8,,55.4,2:30 AM,15-11-2010
,2010-11-15T02:00:00Z,partly cloudy,,n/a,,8.1,nnw,6.2,29.77,88,51.8,,55.4,2:00 AM,15-11-2010
,2010-11-15T01:30:00Z,partly cloudy,,n/a,,6.9,nnw,6.2,29.77,94,51.8,,53.6,1:30 AM,15-11-2010
,2010-11-15T01:00:00Z,partly cloudy,,n/a,,5.8,nnw,6.2,29.77,88,51.8,,55.4,1:00 AM,15-11-2010
,2010-11-15T00:30:00Z,partly cloudy,,n/a,,4.6,nnw,6.2,29.77,88,51.8,,55.4,12:30 AM,15-11-2010
,2010-11-15T00:00:00Z,partly cloudy,,n/a,,3.5,west,6.2,29.77,88,51.8,,55.4,12:00 AM,15-11-2010
,2010-11-16T01:00:00Z,scattered clouds,,-,,11.5,wnw,19,30,35,34,,53,1:00 AM,16-11-2010
,2010-11-16T00:30:00Z,partly cloudy,,n/a,,15,wnw,6.2,29.98,54,39.2,,55.4,12:30 AM,16-11-2010
,2010-11-16T00:00:00Z,partly cloudy,,n/a,,16.1,wnw,6.2,29.98,54,39.2,,55.4,12:00 AM,16-11-2010
,2010-11-17T07:00:00Z,scattered clouds,,-,,13.8,north,19,29.84,52,30,,42,7:00 AM,17-11-2010
,2010-11-17T06:30:00Z,partly cloudy,,n/a,,16.1,nnw,6.2,29.83,76,37.4,,44.6,6:30 AM,17-11-2010
,2010-11-17T06:00:00Z,partly cloudy,,n/a,,15,nnw,6.2,29.83,76,37.4,,44.6,6:00 AM,17-11-2010
,2010-11-17T05:30:00Z,partly cloudy,,n/a,,13.8,north,6.2,29.83,71,37.4,,46.4,5:30 AM,17-11-2010
,2010-11-17T05:00:00Z,partly cloudy,,n/a,,11.5,nnw,6.2,29.83,71,37.4,,46.4,5:00 AM,17-11-2010
,2010-11-17T04:30:00Z,clear,,n/a,,13.8,nnw,,29.86,76,39.2,,46.4,4:30 AM,17-11-2010
,2010-11-17T04:00:00Z,clear,,n/a,,12.7,nnw,,29.86,71,39.2,,48.2,4:00 AM,17-11-2010
,2010-11-17T03:30:00Z,clear,,n/a,,13.8,nnw,,29.86,66,37.4,,48.2,3:30 AM,17-11-2010
,2010-11-17T03:00:00Z,clear,,n/a,,12.7,nnw,,29.89,71,39.2,,48.2,3:00 AM,17-11-2010
,2010-11-17T02:30:00Z,partly cloudy,,n/a,,9.2,nnw,6.2,29.89,66,39.2,,50,2:30 AM,17-11-2010
,2010-11-17T02:00:00Z,partly cloudy,,n/a,,8.1,nw,6.2,29.89,66,39.2,,50,2:00 AM,17-11-2010
,2010-11-17T01:30:00Z,partly cloudy,,n/a,,5.8,ne,6.2,29.92,62,37.4,,50,1:30 AM,17-11-2010
,2010-11-17T01:00:00Z,partly cloudy,,n/a,,11.5,nnw,6.2,29.92,62,37.4,,50,1:00 AM,17-11-2010
,2010-11-17T00:30:00Z,partly cloudy,,n/a,,5.8,nnw,6.2,29.95,62,37.4,,50,12:30 AM,17-11-2010
,2010-11-17T00:00:00Z,partly cloudy,,n/a,,2.3,variable,6.2,29.95,58,37.4,,51.8,12:00 AM,17-11-2010
,2010-11-18T01:00:00Z,partly cloudy,,-,,8.1,north,12,29.85,57,38,,49,1:00 AM,18-11-2010
,2010-11-18T00:30:00Z,scattered clouds,,n/a,,9.2,nnw,6.2,29.83,82,44.6,,50,12:30 AM,18-11-2010
,2010-11-18T00:00:00Z,scattered clouds,,n/a,,9.2,nnw,6.2,29.83,82,44.6,,50,12:00 AM,18-11-2010
,2010-11-19T01:00:00Z,,,-,,11.5,north,9,30.06,67,36,,43,1:00 AM,19-11-2010
,2010-11-19T00:30:00Z,clear,,n/a,,11.5,nnw,,30.04,81,41,,46.4,12:30 AM,19-11-2010
,2010-11-19T00:00:00Z,clear,,n/a,,10.4,nnw,,30.04,81,41,,46.4,12:00 AM,19-11-2010
,2010-11-20T01:00:00Z,,,-,,10.4,north,6,30,72,38,,44,1:00 AM,20-11-2010
,2010-11-20T00:30:00Z,clear,,n/a,,10.4,nnw,,30.01,87,42.8,,46.4,12:30 AM,20-11-2010
,2010-11-20T00:00:00Z,partly cloudy,,n/a,,6.9,nnw,6.2,30.01,82,42.8,,48.2,12:00 AM,20-11-2010
,2010-11-21T01:00:00Z,scattered clouds,,-,,2.3,north,11,29.68,67,37,,44,1:00 AM,21-11-2010
,2010-11-21T00:30:00Z,partly cloudy,,n/a,,3.5,west,6.2,29.68,81,41,,46.4,12:30 AM,21-11-2010
